# FP1-F7,C3-P3,C4-P4,CZ-PZ,F3-C3,F4-C4,F7-T7,F8-T8,FP1-F3,FP2-F4,FP2-F8,FT10-T8,FT9-FT10,FZ-CZ,P3-O1,P4-O2,P7-O1,P7-T7,P8-O2,T7-FT9,T7-P7,T8-P8-0,T8-P8-1,Outcome
1.67e-05,2.64e-06,-1.2e-05,1.03e-05,-0.000143883,-8.790000000000001e-07,-0.000102857,-2.78e-05,8.47e-05,-0.000152674,-0.000167912,9.11e-05,-9.17e-05,-2.67e-05,7.53e-05,9.29e-05,0.00015326,4.95e-05,0.0001520879999999,6.74e-06,-4.89e-05,-2.9e-05,-2.9e-05,0.0
-1.7800000000000002e-05,-2.95e-05,-1.97e-05,-2.68e-05,-6.23e-05,2.52e-05,-2.79e-05,3.3799999999999995e-05,-5.86e-07,-4.36e-05,-3.61e-05,6.45e-06,-2.72e-05,-3.03e-05,-1.93e-05,-1.95e-07,-1.11e-05,5.41e-05,-6.45e-06,1.19e-05,-5.37e-05,-2.87e-05,-2.87e-05,0.0
5.489999999999999e-05,-8.03e-05,-4.1e-06,-1.86e-05,-1.11e-05,1.04e-05,-0.0001154579999999,-2.9100000000000003e-05,-5.27e-06,-9.24e-05,-4.04e-05,-4.98e-05,-0.000141245,-2.79e-05,-7.68e-05,4.04e-05,-2.75e-05,8.58e-05,3.69e-05,2.87e-05,-8.540000000000002e-05,-1.15e-05,-1.15e-05,0.0
2.61e-05,-6.18e-05,-1.03e-05,-0.000143883,-2.93e-07,0.000110476,1.7899999999999998e-05,8.06e-05,0.000185495,-4.31e-05,-4.25e-05,-4.3700000000000005e-05,4.78e-05,8.120000000000001e-05,4.3700000000000005e-05,-3.66e-05,5.42e-05,-6.24e-05,3.3100000000000005e-05,-2.61e-05,6.3e-05,-5.3e-05,-5.3e-05,0.0
-3.3e-05,-2.09e-05,2.4e-05,2.54e-06,6.620000000000001e-05,2.87e-05,-6.06e-06,-2.79e-05,-8.109999999999999e-05,-7.99e-05,3.2200000000000003e-05,9.96e-06,-1.97e-05,3.85e-05,-7.87e-05,-7.25e-05,-7.290000000000001e-05,2.15e-06,-8.070000000000001e-05,5.5700000000000005e-05,-1.76e-06,-2.13e-05,-2.13e-05,1.0
-4.429999999999999e-05,4.88e-06,-1.11e-05,-4.1e-06,-1.89e-05,-4.4e-05,1.37e-06,1.07e-05,-2.68e-05,2.48e-05,-3.34e-05,2.44e-05,2.01e-05,-3.3799999999999995e-05,1.62e-05,2.87e-05,-7.23e-06,-2.44e-05,-4.1e-06,3.71e-06,2.48e-05,2.52e-05,2.52e-05,0.0
0.000114286,-9.940000000000002e-05,7.01e-05,5.88e-05,1.07e-05,0.000236972,0.000144762,1.93e-05,0.000384274,0.000294799,0.00029558,0.000140855,-1.04e-05,0.000167424,-9.2e-05,-0.000206105,-9.24e-05,-3.46e-05,-0.000144762,-0.000156484,3.5e-05,0.0002256409999999,0.0002256409999999,1.0
7.68e-05,2.32e-05,-7.62e-06,2.6e-05,0.000122882,0.000124444,0.000108034,0.000142808,-2.29e-05,-5.2900000000000005e-05,0.0001154579999999,5.96e-05,8.77e-05,9.55e-05,4.63e-05,8.420000000000001e-05,-2.44e-05,-9.18e-06,-6.47e-05,-2.29e-05,9.57e-06,-4.59e-05,-4.59e-05,0.0
-4.75e-05,-6.84e-06,3.15e-05,1.95e-07,8.01e-06,-1.97e-05,9.77e-07,-2.25e-05,2.68e-05,2.6e-05,-2.36e-05,1.11e-05,2.48e-05,2.17e-05,-4.49e-06,-2.01e-05,6.620000000000001e-05,-5.27e-06,6.579999999999999e-05,-1.31e-05,5.67e-06,-2.54e-06,-2.54e-06,0.0
-2.15e-06,-1.58e-05,1.5e-05,1.58e-05,-4.3200000000000007e-05,-0.000125617,-2.87e-05,-1.7e-05,2.68e-05,0.000109597,3.3e-05,2.36e-05,4.88e-06,-1.39e-05,4.75e-05,1.66e-05,-4.1e-06,-4.98e-05,1.11e-05,2.29e-05,5.02e-05,-1.07e-05,-1.07e-05,0.0
-1.74e-05,-2.05e-05,-3.3799999999999995e-05,-2.32e-05,-5.920000000000001e-05,-2.6e-05,3.03e-05,-4.88e-06,8.85e-05,-5.86e-07,-4.4e-05,-1.39e-05,1.82e-05,8.4e-06,1.37e-06,2.29e-05,4.63e-05,4.98e-05,3.54e-05,-1.76e-06,-4.94e-05,-2.36e-05,-2.36e-05,0.0
-1.37e-06,1.95e-07,-2.05e-05,-2.75e-05,-2.79e-05,6.84e-06,-1.4300000000000002e-05,3.58e-05,4.51e-05,5.96e-05,1.62e-05,2.52e-05,1.97e-05,3.71e-06,2.95e-05,1.66e-05,3.2200000000000003e-05,-3.11e-05,1.5399999999999998e-05,1.23e-05,3.15e-05,-6.06e-06,-6.06e-06,0.0
5.5700000000000005e-05,0.000117021,4.36e-05,0.000113895,3.81e-05,-2.54e-06,7.79e-05,1.39e-05,-0.000117411,-2.99e-05,1.11e-05,-8.190000000000001e-05,-0.000151013,2.93e-06,0.000171722,0.000129915,-5.45e-05,-0.000129915,5.45e-05,0.000102955,0.000130305,5.920000000000001e-05,5.920000000000001e-05,1.0
-2.15e-06,6.08e-05,5.86e-07,5.610000000000001e-05,7.13e-05,2.52e-05,-4.59e-05,-1.7800000000000002e-05,-0.000308083,-0.000164689,-6.86e-05,4.79e-05,3.85e-05,7.44e-05,0.000136557,1.62e-05,-1.82e-05,-3.03e-05,6.06e-06,-1.5399999999999998e-05,3.07e-05,-3.929999999999999e-05,-3.929999999999999e-05,1.0
4.83e-05,5.86e-07,1.5e-05,-1.95e-07,-9.57e-06,-1.74e-05,-1.89e-05,1.7800000000000002e-05,-1.62e-05,-3.58e-05,-4.63e-05,3.71e-06,-0.000111551,1.95e-07,-2.87e-05,9.96e-06,-1.62e-05,6.78e-05,-1.37e-06,1.15e-05,-6.74e-05,1.37e-06,1.37e-06,0.0
-3.929999999999999e-05,-0.000169768,-0.000192039,-4.94e-05,8.149999999999999e-05,9.77e-07,3.46e-05,-9.57e-06,0.000156874,0.0002881559999999,0.000202198,0.000159609,0.00019243,3.69e-05,-0.000193993,-0.000356923,2.25e-05,0.00014359,-0.000249866,-7.6e-05,-0.000143199,-0.000202589,-0.000202589,1.0
-5.5700000000000005e-05,0.000105299,3.46e-05,8.499999999999999e-05,-5.1e-05,-5.02e-05,2.54e-06,-6.47e-05,-5.5700000000000005e-05,-0.000130696,-7.170000000000001e-05,-3.71e-06,-2.01e-05,-4.4e-05,-1.11e-05,9.2e-05,-3.97e-05,-7.87e-05,6.39e-05,-1.62e-05,7.91e-05,1.7800000000000002e-05,1.7800000000000002e-05,1.0
0.000177582,0.000105299,6.11e-05,0.000106862,0.0001049079999999,-2.93e-06,0.000309646,4.75e-05,0.000101783,-2.52e-05,-1.97e-05,-9.77e-07,-0.000242833,-2.87e-05,-0.000136947,4.63e-05,-0.000142027,0.000169377,-1.37e-06,-0.000265885,-0.000168987,5.14e-05,5.14e-05,1.0
-6.95e-05,-2.9600000000000005e-05,8.47e-05,8.53e-05,3.02e-05,-0.000105201,-7.59e-05,-0.000191355,-7.77e-05,2.02e-05,2.78e-05,-0.000308571,0.00013978,5.660000000000001e-05,0.0006150919999999,-2.78e-05,0.000228278,-0.000453919,9.7e-05,4.48e-05,0.000454505,3.55e-05,3.55e-05,1.0
4.94e-05,-3.3799999999999995e-05,-9.18e-06,-4.1200000000000005e-05,-1.58e-05,-2.44e-05,-5.489999999999999e-05,-6.97e-05,4.83e-05,1.27e-05,9.77e-07,-2.9100000000000003e-05,-6.15e-05,3.97e-05,-3.3e-05,-1.11e-05,6.78e-05,9.9e-05,6.620000000000001e-05,-6.84e-06,-9.87e-05,-3.18e-05,-3.18e-05,0.0
-3.85e-05,-1.23e-05,6.45e-06,1.11e-05,1.95e-07,-1.47e-05,7.25e-05,-2.87e-05,-5.8e-05,-7.049999999999999e-05,-3.77e-05,-7.23e-06,-2.68e-05,-2.44e-05,2.56e-05,4.28e-05,1.82e-05,9.75e-05,2.75e-05,-7.290000000000001e-05,-9.71e-05,3.32e-06,3.32e-06,0.0
0.000131477,3.2200000000000003e-05,2.87e-05,-0.000117802,-1.86e-05,-8.85e-05,-5.37e-05,0.000348718,0.00018188,0.000263541,-0.000395604,0.000154921,-0.00042569,-7.13e-05,-4.67e-05,-0.000157265,-3.15e-05,-0.000103736,-0.000119756,-0.000137338,0.000104127,0.0002119659999999,0.0002119659999999,1.0
-3.5e-05,0.00027917,-0.0001236629999999,4.08e-05,-9.28e-05,-0.0002147009999999,-1.66e-05,-0.000348718,0.000134212,-0.000193211,-0.000301441,-0.000131087,-7.329999999999999e-05,-0.000204542,-0.000329963,-2.09e-05,-5.2900000000000005e-05,-9.59e-05,0.000149451,-3.929999999999999e-05,9.63e-05,-5.33e-05,-5.33e-05,1.0
-8.4e-06,8.4e-06,-7.290000000000001e-05,3.18e-05,1.95e-07,2.93e-06,1.95e-07,2.15e-06,-1.7e-05,-1.5399999999999998e-05,-9.96e-06,-2.17e-05,-5.86e-07,-1.37e-06,0.000102564,-6.7e-05,7.91e-05,-2.13e-05,-0.000118584,1.82e-05,2.17e-05,-2.6e-05,-2.6e-05,0.0
5.86e-07,-7.4e-05,7.37e-05,0.00018188,-5.86e-07,-0.0003858359999999,-0.000196728,-0.0002256409999999,1.15e-05,0.0001396829999999,-2.56e-05,-4.98e-05,0.000120147,-0.0002010259999999,6.82e-05,2.09e-05,7.829999999999999e-05,-0.000122882,0.0003643469999999,-2.09e-05,0.000123272,-0.000261978,-0.000261978,1.0
-1.44e-05,-4.48e-05,-0.000123956,-0.000145055,-3.22e-06,5.539999999999999e-05,0.000193114,9.7e-05,0.000169084,7.240000000000001e-05,0.00013685,-4.66e-05,0.000221832,-1.2e-05,0.000183736,0.000118095,3.78e-05,-8.47e-05,-7.94e-05,-2.37e-05,8.53e-05,-2.78e-05,-2.78e-05,1.0
3.71e-06,-2.54e-06,-9.77e-07,-9.96e-06,-6.06e-06,4.1e-06,-9.18e-06,-2.15e-06,1.19e-05,2.05e-05,9.57e-06,-9.77e-07,-9.57e-06,-4.1e-06,2.15e-06,1.95e-07,2.25e-05,1.19e-05,8.01e-06,9.18e-06,-1.15e-05,8.79e-06,8.79e-06,0.0
2.15e-06,4.1e-06,1.7800000000000002e-05,-3.73e-05,3.77e-05,1.58e-05,8.01e-06,5.84e-05,-2.64e-05,3.71e-06,-4.4e-05,3.71e-06,3.32e-06,1.7800000000000002e-05,1.5399999999999998e-05,3.32e-06,9.59e-05,7.44e-05,4.47e-05,-1.11e-05,-7.4e-05,-1.7800000000000002e-05,-1.7800000000000002e-05,0.0
-3.03e-05,-4.88e-06,-6.15e-05,3.73e-05,-2.48e-05,7.56e-05,1.95e-07,-6.08e-05,6.19e-05,3.58e-05,1.95e-07,-5.86e-07,-4.51e-05,-9.18e-06,5.06e-05,0.000101392,7.79e-05,-3.4200000000000005e-05,8.109999999999999e-05,-1.47e-05,3.46e-05,0.000131087,0.000131087,0.0
-2.52e-05,5.86e-07,1.95e-07,9.77e-07,-5.86e-07,2.54e-06,7.23e-06,1.37e-06,-1.07e-05,-7.23e-06,-9.96e-06,1.5e-05,1.76e-06,-5.86e-07,-1.95e-07,-5.86e-07,2.54e-06,-4.49e-06,1.37e-06,-1.27e-05,4.88e-06,1.95e-07,1.95e-07,0.0
-5.610000000000001e-05,-9.51e-05,-5.84e-05,-3.61e-05,-3.4200000000000005e-05,-8.77e-05,-3.73e-05,-7.91e-05,-2.25e-05,1.62e-05,-1.5399999999999998e-05,-2.17e-05,6.84e-06,-5.2900000000000005e-05,3.73e-05,5.5700000000000005e-05,1.7800000000000002e-05,3.97e-05,6.74e-05,4.429999999999999e-05,-3.929999999999999e-05,-4.55e-05,-4.55e-05,0.0
-6.7e-05,5.45e-05,-1.15e-05,-1.19e-05,-2.17e-05,-6.23e-05,-4.2e-05,-0.0001220999999999,3.58e-05,3.61e-05,-7.91e-05,-7.37e-05,9.12e-05,-1.58e-05,5.86e-07,-3.2200000000000003e-05,7.829999999999999e-05,-0.000101783,7.64e-05,-3.71e-06,0.000102173,5.45e-05,5.45e-05,1.0
8.79e-06,-1.11e-05,-1.19e-05,-1.5399999999999998e-05,-2.68e-05,3.85e-05,1.7e-05,4.67e-05,2.36e-05,1.76e-06,2.13e-05,3.2200000000000003e-05,1.62e-05,2.56e-05,1.19e-05,-6.23e-05,3.89e-05,6.659999999999999e-05,-6.47e-05,-2.56e-05,-6.620000000000001e-05,-3.73e-05,-3.73e-05,0.0
2.93e-06,-7.62e-06,2.05e-05,-3.54e-05,1.5e-05,4.04e-05,6.45e-06,1.19e-05,9.96e-06,-1.86e-05,1.86e-05,1.27e-05,2.15e-06,6.45e-06,-1.39e-05,-2.79e-05,-2.68e-05,-1.89e-05,-3.26e-05,5.86e-07,1.93e-05,1.31e-05,1.31e-05,0.0
0.00020884,1.4300000000000002e-05,1.5399999999999998e-05,2.9100000000000003e-05,5.1e-05,7.56e-05,3.97e-05,0.000113895,0.000195165,0.000205324,0.000149451,-1.39e-05,-2.52e-05,4.75e-05,2.6e-05,3.03e-05,9.96e-06,-2.64e-05,3.54e-05,1.95e-07,2.68e-05,2.79e-05,2.79e-05,0.0
1.97e-05,-3.3e-05,2.21e-05,-2.29e-05,1.5399999999999998e-05,3.4200000000000005e-05,7.37e-05,-3.32e-06,0.000118193,0.000179927,0.000132259,0.000101001,-3.5e-05,-4.67e-05,-0.000215092,-0.000260806,-0.000206496,1.76e-06,-0.000129133,-2.15e-06,-1.37e-06,-2.32e-05,-2.32e-05,1.0
8.070000000000001e-05,-3.58e-05,3.11e-05,7.37e-05,2.05e-05,2.8300000000000003e-05,-0.000291673,7.13e-05,-9.87e-05,6e-05,2.64e-05,-2.87e-05,-7.37e-05,0.000112332,8.4e-06,-5.67e-06,0.000314335,0.000210794,3.5e-05,0.000284249,-0.0002104029999999,-1.89e-05,-1.89e-05,1.0
0.000142711,8.35e-05,1.0800000000000002e-05,0.00012044,3.19e-05,2.55e-05,0.000219487,-8.53e-05,-5.19e-05,-0.000108718,9.990000000000002e-05,-7.879999999999999e-05,-0.000322051,-0.000157949,-8.35e-05,7.18e-05,-0.00016674,0.000215971,0.000112821,-4.78e-05,-0.000215385,-0.000126886,-0.000126886,1.0
6.31e-05,5.37e-05,3.3799999999999995e-05,3.3e-05,8.340000000000001e-05,4.429999999999999e-05,-3.65e-05,5.37e-05,4.86e-05,1.66e-05,4.16e-05,1.7800000000000002e-05,2.36e-05,9.9e-05,2.54e-06,-1.27e-05,0.000142418,-2.01e-05,8.4e-06,0.000100611,2.05e-05,-2.09e-05,-2.09e-05,1.0
-9.08e-05,-8.85e-05,-7.64e-05,-8.070000000000001e-05,7.290000000000001e-05,-1.23e-05,2.64e-05,-3.929999999999999e-05,8.77e-05,1.5e-05,-7.01e-05,-1.11e-05,-2.15e-06,1.93e-05,-7.170000000000001e-05,-4.47e-05,-5.8e-05,-0.000122882,0.000144371,-3.65e-05,0.000123272,-0.000153748,-0.000153748,1.0
0.000299878,2.87e-05,4.2e-05,4.59e-05,0.000141245,0.000137338,0.00016547,0.00013265,0.000282295,0.00026823,0.000314725,-3.11e-05,1.95e-07,0.000131868,2.9100000000000003e-05,3.58e-05,2.15e-06,-1.47e-05,2.54e-06,2.79e-05,1.5e-05,3.3e-05,3.3e-05,0.0
2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,1.0
0.0001005129999999,1.26e-05,-3.14e-05,6.24e-05,-0.000131575,-0.000221245,-5.95e-05,-0.000186081,8.88e-05,7.94e-05,2.55e-05,-4.25e-05,-0.000211282,-0.000218901,-0.000210696,2.05e-06,-0.00018022,0.000101099,4.72e-05,-1.67e-05,-0.0001005129999999,-5.7100000000000006e-05,-5.7100000000000006e-05,1.0
-1.11e-05,-4.47e-05,-3.81e-05,-3.77e-05,-6.31e-05,-3.5e-05,-3.97e-05,-5.67e-06,3.85e-05,2.9100000000000003e-05,2.64e-05,1.47e-05,5.88e-05,-0.00010022,-3.07e-05,-3.03e-05,-3.07e-05,1.7e-05,-4.71e-05,-1.95e-07,-1.66e-05,-4.71e-05,-4.71e-05,0.0
-7.62e-06,-4.94e-05,3.34e-05,1.23e-05,3.5e-05,-2.15e-06,-4.04e-05,9.79e-05,-2.79e-05,-4.79e-05,-2.52e-05,0.000110379,-2.79e-05,5.27e-06,4.36e-05,2.44e-05,-3.26e-05,-8.26e-05,3.18e-05,5.41e-05,8.3e-05,-9.59e-05,-9.59e-05,0.0
1.4300000000000002e-05,1.95e-07,3.32e-06,2.15e-06,1.76e-06,-4.49e-06,2.05e-05,-1.95e-07,8.01e-06,8.4e-06,1.11e-05,2.54e-06,-7.62e-06,1.37e-06,-5.27e-06,-9.77e-07,-2.93e-06,2.72e-05,-9.77e-07,-1.39e-05,-2.68e-05,-2.15e-06,-2.15e-06,0.0
-4.79e-05,2.87e-05,-3.81e-05,-2.01e-05,-9.47e-05,-6.579999999999999e-05,-3.3e-05,-2.95e-05,-5.920000000000001e-05,1.62e-05,-1.66e-05,-2.36e-05,-1.04e-05,-0.000107253,5.1e-05,1.31e-05,-6.45e-06,-1.47e-05,-1.93e-05,2.99e-05,1.5e-05,-9.18e-06,-9.18e-06,0.0
2.93e-07,2.93e-07,-5.36e-05,2.93e-07,0.000142711,5.42e-05,2.93e-07,2.93e-07,-0.000142125,2.93e-07,2.93e-07,2.93e-07,2.93e-07,2.93e-07,-0.000704176,2.93e-07,-0.000707106,-8.790000000000001e-07,2.93e-07,2.93e-07,1.47e-06,2.93e-07,2.93e-07,1.0
0.000146716,7.56e-05,-1.89e-05,0.000202979,-0.000490159,-0.000237753,-6.04e-05,-0.000299487,0.000150232,-6.51e-05,3.2200000000000003e-05,-0.000131087,-4.55e-05,-0.000220952,0.000196728,0.000155702,-0.000105299,4.67e-05,0.000194774,-0.00020884,-4.63e-05,-9.47e-05,-9.47e-05,1.0
8.01e-06,9.98e-05,2.01e-05,0.000134994,-0.000108816,-3.46e-05,-9.55e-05,4.47e-05,-9.44e-05,-0.000120537,-5.67e-06,-3.4200000000000005e-05,0.000160781,-0.000124835,3.3799999999999995e-05,0.000105299,0.000256508,0.0002389259999999,4.1e-06,4.88e-06,-0.000238535,-7.329999999999999e-05,-7.329999999999999e-05,1.0
0.000258852,-0.000259634,0.000146325,-0.000102564,-0.000213919,2.79e-05,-0.000422564,0.000113895,0.000499536,0.000292454,0.0002737,9.4e-05,7.79e-05,6e-05,-0.00022486,-0.000147106,0.00025768,0.000294799,-0.000398339,0.000226813,-0.000294408,0.000331136,0.000331136,1.0
-7.290000000000001e-05,-2.54e-06,4.1e-06,3.4200000000000005e-05,9.4e-05,5.76e-05,-3.18e-05,-2.54e-06,-7.52e-05,-8.3e-05,9.36e-05,-6.97e-05,0.0001885229999999,3.54e-05,-3.929999999999999e-05,6.659999999999999e-05,-5.14e-05,-0.00013265,3.07e-05,-7.62e-06,0.00013304,-7.64e-05,-7.64e-05,1.0
4.88e-06,7.87e-05,-5.68e-05,0.000217827,4.51e-05,2.01e-05,-8.58e-05,0.0002068859999999,-0.000125617,-1.89e-05,-5.2900000000000005e-05,0.000397949,-0.000235018,-7.64e-05,-3.32e-06,0.000266667,-1.5399999999999998e-05,-9.2e-05,0.000332308,-8.79e-06,9.24e-05,-0.000275653,-0.000275653,1.0
0.0001994629999999,0.000144762,8.26e-05,0.00026315,0.000413578,7.52e-05,0.0004620269999999,5.489999999999999e-05,0.000124054,0.0001506229999999,0.000215482,-3.4200000000000005e-05,4.49e-06,2.17e-05,-0.000205324,1.35e-05,-4.47e-05,0.000138901,3.3e-05,-0.000274481,-0.00013851,1.86e-05,1.86e-05,1.0
2.29e-05,-3.5e-05,-3.4200000000000005e-05,-1.04e-05,2.8300000000000003e-05,3.65e-05,2.17e-05,2.95e-05,-4.49e-06,-7.62e-06,9.18e-06,2.36e-05,1.95e-07,-8.4e-06,1.47e-05,-8.01e-06,-1.62e-05,2.44e-05,-3.69e-05,-1.97e-05,-2.4e-05,-1.62e-05,-1.62e-05,0.0
-1.86e-05,-5.88e-05,-4.4e-05,-7.13e-05,-0.000118974,-8.22e-05,-8.73e-05,-4.75e-05,1.19e-05,-2.99e-05,-2.87e-05,-3.26e-05,-8.4e-06,-7.56e-05,3.32e-06,-5.86e-07,4.88e-06,6.08e-05,-5.27e-06,4.67e-05,-6.04e-05,-7.56e-05,-7.56e-05,0.0
-7.950000000000001e-05,6.45e-06,1.76e-06,-2.93e-06,-2.93e-06,-1.76e-06,-6.84e-06,-2.72e-05,-5.06e-05,-6.86e-05,-4.71e-05,2.54e-06,2.9100000000000003e-05,-1.95e-07,1.93e-05,2.05e-05,1.86e-05,-3.85e-05,3.26e-05,6.45e-06,3.89e-05,-6.45e-06,-6.45e-06,0.0
6.97e-05,-2.17e-05,2.93e-06,-2.25e-05,-0.000114676,4.51e-05,-0.000108816,5.45e-05,0.000119365,3.89e-05,-2.32e-05,6.82e-05,-7.950000000000001e-05,-1.89e-05,-6.27e-05,-8.77e-05,-2.68e-05,1.4300000000000002e-05,2.93e-06,5.67e-06,-1.39e-05,-3.5e-05,-3.5e-05,0.0
1.4300000000000002e-05,5.33e-05,-1.35e-05,2.64e-05,1.5e-05,2.8300000000000003e-05,4.16e-05,3.69e-05,4.88e-06,9.96e-06,-2.64e-05,5.02e-05,-5.68e-05,2.48e-05,-5.5700000000000005e-05,1.76e-06,9.77e-07,4.04e-05,-1.76e-06,-5.33e-05,-4e-05,1.7800000000000002e-05,1.7800000000000002e-05,0.0
-9.18e-06,-3.71e-06,-2.87e-05,-4.08e-05,-1.58e-05,5.86e-07,-4.1e-06,-1.31e-05,2.9100000000000003e-05,3.15e-05,-6.84e-06,2.05e-05,-1.5399999999999998e-05,3.32e-06,-2.09e-05,-3.3799999999999995e-05,6.45e-06,5.67e-06,-1.07e-05,-9.96e-06,-5.27e-06,1.37e-06,1.37e-06,1.0
-7.62e-06,-2.8300000000000003e-05,-2.95e-05,-1.89e-05,-1.66e-05,-1.47e-05,-8.4e-06,-7.62e-06,-5.27e-06,-8.79e-06,6.06e-06,-1.04e-05,3.11e-05,-2.79e-05,2.13e-05,8.01e-06,-2.15e-06,1.11e-05,-2.09e-05,7.23e-06,-1.07e-05,-2.17e-05,-2.17e-05,0.0
-7e-05,-1.03e-05,-3.2500000000000004e-05,-3.37e-05,7.240000000000001e-05,-7.33e-06,8.06e-05,-1.26e-05,-3.2500000000000004e-05,0.000180806,0.000128059,-3.72e-05,1.67e-05,7.18e-05,-2.9e-05,9.67e-06,-1.7899999999999998e-05,-5.57e-06,-6.74e-06,-1.55e-05,6.15e-06,4.31e-05,4.31e-05,0.0
-6.04e-05,4.51e-05,7.52e-05,9.51e-05,-4.49e-06,-2.75e-05,-3.3799999999999995e-05,-2.9100000000000003e-05,-0.000126789,-0.000101783,-5.5700000000000005e-05,-1.31e-05,-6.06e-06,-1.15e-05,0.000118584,0.000136166,4.4e-05,-8.22e-05,0.000128352,4.1200000000000005e-05,8.26e-05,3.73e-05,3.73e-05,0.0
2.09e-05,5.27e-06,6.35e-05,3.58e-05,1.74e-05,1.76e-06,3.2200000000000003e-05,4.1200000000000005e-05,-1.37e-06,-2.4e-05,8.01e-06,2.29e-05,-2.05e-05,1.5399999999999998e-05,1.86e-05,-1.58e-05,1.4300000000000002e-05,2.79e-05,6.45e-06,-6.45e-06,-2.75e-05,-3.11e-05,-3.11e-05,0.0
8.22e-05,-0.000146325,2.48e-05,6.45e-06,0.0001099879999999,8.420000000000001e-05,0.0001455429999999,0.000109597,8.65e-05,4.51e-05,0.000110769,2.48e-05,-6.06e-06,4.75e-05,6.94e-05,3.85e-05,-8.26e-05,2.6e-05,-6.47e-05,-8.46e-05,-2.56e-05,3.85e-05,3.85e-05,0.0
2.93e-06,6e-05,6.31e-05,5.33e-05,6.7e-05,9.05e-05,6.27e-05,3.58e-05,-5.489999999999999e-05,-3.2200000000000003e-05,-3.3e-05,2.52e-05,-7.170000000000001e-05,9.63e-05,-3.3e-05,-1.86e-05,4.49e-06,2.99e-05,4.16e-05,-4.04e-05,-2.95e-05,5.76e-05,5.76e-05,0.0
-6.86e-05,-9.77e-07,-2.99e-05,-2.6e-05,9.18e-06,-5.86e-07,1.95e-07,-7.62e-06,-4.4e-05,5.22e-05,8.4e-06,-1.15e-05,1.47e-05,1.95e-07,9.57e-06,4.49e-06,-6.45e-06,-4.83e-05,-2.01e-05,3.71e-06,4.86e-05,4.59e-05,4.59e-05,0.0
8.379999999999999e-05,0.000160391,2.25e-05,3.73e-05,0.000152967,3.61e-05,0.000106081,-3.69e-05,2.64e-05,5.84e-05,5.02e-05,-1.31e-05,-8.190000000000001e-05,8.62e-05,7.99e-05,6.620000000000001e-05,-2.32e-05,-0.000254164,1.62e-05,-7.56e-05,0.000254554,0.000154921,0.000154921,1.0
-6.97e-05,-5.27e-06,-3.32e-06,-6.84e-06,-1.47e-05,5.86e-07,-3.71e-06,-1.97e-05,-2.72e-05,-4.51e-05,-1.27e-05,9.18e-06,2.79e-05,-6.06e-06,1.95e-07,-6.84e-06,6.45e-06,-1.82e-05,-1.37e-06,1.23e-05,1.86e-05,-2.01e-05,-2.01e-05,0.0
0.00013851,-1.97e-05,3.89e-05,4.71e-05,-0.000101001,-0.0002256409999999,0.000134212,-0.000183834,0.00019243,-0.000114286,-0.00016547,-0.0001209279999999,-0.000365519,-0.000153748,-4.3200000000000007e-05,0.000157656,-0.000160391,8.58e-05,0.000218608,-0.00014906,-8.540000000000002e-05,-1.15e-05,-1.15e-05,1.0
0.000201905,-2.55e-05,2.93e-07,8.290000000000001e-05,0.000203663,9.08e-06,-0.000126886,0.0001221979999999,-0.00015326,-3.84e-05,-4.13e-05,-2.26e-05,2.55e-05,-0.0001972159999999,-0.000142125,2.02e-05,-0.000162051,3.2500000000000004e-05,0.000189597,-3.19e-05,-3.19e-05,-0.000276337,-0.000276337,0.0
-6.659999999999999e-05,3.89e-05,-7.23e-06,4.24e-05,1.7e-05,-3.54e-05,7.09e-05,-4.2e-05,-0.000183053,-0.000177973,-8.540000000000002e-05,3.32e-06,2.05e-05,-0.000105299,4.83e-05,3.3799999999999995e-05,-8.109999999999999e-05,1.37e-06,6.84e-06,-7.170000000000001e-05,-9.77e-07,-6.54e-05,-6.54e-05,1.0
1.62e-05,-8.01e-06,-4.67e-05,-4.49e-06,-9.96e-06,-1.5e-05,-2.9100000000000003e-05,2.87e-05,-4.88e-06,5.18e-05,1.76e-06,1.39e-05,9.57e-06,-1.82e-05,-3.18e-05,-6.06e-06,-5.33e-05,-1.11e-05,-3.5e-05,5.86e-07,1.15e-05,-1.19e-05,-1.19e-05,0.0
5.260000000000001e-05,3.3e-05,2.13e-05,1.95e-07,6.04e-05,6.45e-06,3.54e-05,-3.3799999999999995e-05,5.41e-05,3.03e-05,6.9e-05,-4.63e-05,1.11e-05,3.3e-05,-3.58e-05,4.88e-06,5.610000000000001e-05,3.3e-05,-2.87e-05,3.26e-05,-3.26e-05,5.76e-05,5.76e-05,0.0
-3.78e-05,3.3100000000000005e-05,-5.07e-05,2.64e-06,-0.000367766,-6.829999999999999e-05,-0.0004744319999999,-6.890000000000001e-05,0.000217143,0.00013685,2.64e-06,1.47e-06,0.000174945,-0.000122784,0.000150916,-5.95e-05,0.000301538,-0.000247033,2.9600000000000005e-05,0.000271648,0.000247619,-7.33e-06,-7.33e-06,1.0
